ID,m00,m10,m01,cx,cy,mu20,mu02,mu11,Circularity,IsCircleLike
3696,1.0000,752.0000,362.0000,752.0000,362.0000,0.0000,0.0000,0.0000,0.0000,NO
3697,2.0000,1277.0000,726.0000,638.5000,363.0000,0.5000,0.0000,0.0000,1.2732,NO
3698,1.0000,751.0000,363.0000,751.0000,363.0000,0.0000,0.0000,0.0000,0.0000,NO
3699,2.0000,1719.0000,726.0000,859.5000,363.0000,0.5000,0.0000,0.0000,1.2732,NO
3700,1.0000,441.0000,364.0000,441.0000,364.0000,0.0000,0.0000,0.0000,0.0000,NO
3701,1.0000,519.0000,364.0000,519.0000,364.0000,0.0000,0.0000,0.0000,0.0000,NO
3702,5.0000,3208.0000,1822.0000,641.6000,364.4000,5.2000,1.2000,1.8000,0.6217,NO
3703,1.0000,750.0000,364.0000,750.0000,364.0000,0.0000,0.0000,0.0000,0.0000,NO
3704,2.0000,1709.0000,728.0000,854.5000,364.0000,0.5000,0.0000,0.0000,1.2732,NO
3705,13.0000,12056.0000,4753.0000,927.3846,365.6154,101.0769,13.0769,33.9231,0.2356,NO
3706,4.0000,1730.0000,1460.0000,432.5000,365.0000,5.0000,0.0000,0.0000,0.5093,NO
3707,2.0000,873.0000,730.0000,436.5000,365.0000,0.5000,0.0000,0.0000,1.2732,NO
3708,1.0000,444.0000,365.0000,444.0000,365.0000,0.0000,0.0000,0.0000,0.0000,NO
3709,1.0000,457.0000,365.0000,457.0000,365.0000,0.0000,0.0000,0.0000,0.0000,NO
3710,1.0000,520.0000,365.0000,520.0000,365.0000,0.0000,0.0000,0.0000,0.0000,NO
3711,2.0000,1497.0000,730.0000,748.5000,365.0000,0.5000,0.0000,0.0000,1.2732,NO
3712,4.0000,3406.0000,1460.0000,851.5000,365.0000,5.0000,0.0000,0.0000,0.5093,NO
3713,1.0000,441.0000,366.0000,441.0000,366.0000,0.0000,0.0000,0.0000,0.0000,NO
3714,1.0000,521.0000,366.0000,521.0000,366.0000,0.0000,0.0000,0.0000,0.0000,NO
3715,1.0000,720.0000,366.0000,720.0000,366.0000,0.0000,0.0000,0.0000,0.0000,NO
3716,1.0000,747.0000,366.0000,747.0000,366.0000,0.0000,0.0000,0.0000,0.0000,NO
3717,5.0000,4235.0000,1830.0000,847.0000,366.0000,10.0000,0.0000,0.0000,0.3979,NO
3718,2.0000,1843.0000,732.0000,921.5000,366.0000,0.5000,0.0000,0.0000,1.2732,NO
3719,10.0000,5240.0000,3695.0000,524.0000,369.5000,20.0000,22.5000,20.0000,0.3745,NO
3720,1.0000,717.0000,367.0000,717.0000,367.0000,0.0000,0.0000,0.0000,0.0000,NO
3721,1.0000,724.0000,367.0000,724.0000,367.0000,0.0000,0.0000,0.0000,0.0000,NO
3722,1.0000,746.0000,367.0000,746.0000,367.0000,0.0000,0.0000,0.0000,0.0000,NO
3723,4.0000,2976.0000,1474.0000,744.0000,368.5000,2.0000,1.0000,-1.0000,0.8488,NO
3724,2.0000,1719.0000,736.0000,859.5000,368.0000,0.5000,0.0000,0.0000,1.2732,NO
3725,2.0000,1867.0000,736.0000,933.5000,368.0000,0.5000,0.0000,0.0000,1.2732,NO
3726,1.0000,1107.0000,368.0000,1107.0000,368.0000,0.0000,0.0000,0.0000,0.0000,NO
3727,1.0000,722.0000,369.0000,722.0000,369.0000,0.0000,0.0000,0.0000,0.0000,NO
3728,1.0000,847.0000,369.0000,847.0000,369.0000,0.0000,0.0000,0.0000,0.0000,NO
3729,1.0000,863.0000,369.0000,863.0000,369.0000,0.0000,0.0000,0.0000,0.0000,NO
3730,2.0000,1825.0000,738.0000,912.5000,369.0000,0.5000,0.0000,0.0000,1.2732,NO
3731,1.0000,936.0000,369.0000,936.0000,369.0000,0.0000,0.0000,0.0000,0.0000,NO
3732,1.0000,479.0000,370.0000,479.0000,370.0000,0.0000,0.0000,0.0000,0.0000,NO
3733,1.0000,742.0000,370.0000,742.0000,370.0000,0.0000,0.0000,0.0000,0.0000,NO
3734,2.0000,1819.0000,740.0000,909.5000,370.0000,0.5000,0.0000,0.0000,1.2732,NO
3735,3.0000,876.0000,1113.0000,292.0000,371.0000,2.0000,0.0000,0.0000,0.7162,NO
3736,1.0000,741.0000,371.0000,741.0000,371.0000,0.0000,0.0000,0.0000,0.0000,NO
3737,3.0000,867.0000,1116.0000,289.0000,372.0000,2.0000,0.0000,0.0000,0.7162,NO
3738,8.0000,5904.0000,2988.0000,738.0000,373.5000,12.0000,10.0000,-10.0000,0.4630,NO
3739,1.0000,851.0000,372.0000,851.0000,372.0000,0.0000,0.0000,0.0000,0.0000,NO
3740,5.0000,4726.0000,1864.0000,945.2000,372.8000,6.8000,0.8000,1.2000,0.5235,NO
3741,3.0000,858.0000,1119.0000,286.0000,373.0000,2.0000,0.0000,0.0000,0.7162,NO
3742,1.0000,507.0000,373.0000,507.0000,373.0000,0.0000,0.0000,0.0000,0.0000,NO
3743,8.0000,4228.0000,3000.0000,528.5000,375.0000,10.0000,12.0000,10.0000,0.4630,NO
3744,2.0000,567.0000,748.0000,283.5000,374.0000,0.5000,0.0000,0.0000,1.2732,NO
3745,3.0000,1362.0000,1122.0000,454.0000,374.0000,2.0000,0.0000,0.0000,0.7162,NO
3746,1.0000,722.0000,374.0000,722.0000,374.0000,0.0000,0.0000,0.0000,0.0000,NO
3747,3.0000,2847.0000,1122.0000,949.0000,374.0000,2.0000,0.0000,0.0000,0.7162,NO
3748,1.0000,920.0000,375.0000,920.0000,375.0000,0.0000,0.0000,0.0000,0.0000,NO
3749,2.0000,1905.0000,750.0000,952.5000,375.0000,0.5000,0.0000,0.0000,1.2732,NO
3750,2.0000,783.0000,752.0000,391.5000,376.0000,0.5000,0.0000,0.0000,1.2732,NO
3751,7.0000,3164.0000,2632.0000,452.0000,376.0000,28.0000,0.0000,0.0000,0.2785,NO
3752,11.0000,5099.0000,4141.0000,463.5455,376.4545,82.7273,2.7273,12.2727,0.2254,NO
3753,1.0000,735.0000,376.0000,735.0000,376.0000,0.0000,0.0000,0.0000,0.0000,NO
3754,3.0000,2865.0000,1128.0000,955.0000,376.0000,2.0000,0.0000,0.0000,0.7162,NO
3755,1.0000,1042.0000,376.0000,1042.0000,376.0000,0.0000,0.0000,0.0000,0.0000,NO
3756,2.0000,1029.0000,754.0000,514.5000,377.0000,0.5000,0.0000,0.0000,1.2732,NO
3757,1.0000,726.0000,377.0000,726.0000,377.0000,0.0000,0.0000,0.0000,0.0000,NO
3758,1.0000,866.0000,377.0000,866.0000,377.0000,0.0000,0.0000,0.0000,0.0000,NO
3759,4.0000,1882.0000,1512.0000,470.5000,378.0000,5.0000,0.0000,0.0000,0.5093,NO
3760,2.0000,1033.0000,756.0000,516.5000,378.0000,0.5000,0.0000,0.0000,1.2732,NO
3761,757.0000,475869.0000,294877.0000,628.6248,389.5337,133047.4531,34316.3910,-4331.4333,0.5449,NO
3762,1.0000,725.0000,378.0000,725.0000,378.0000,0.0000,0.0000,0.0000,0.0000,NO
3763,8.0000,3808.0000,3036.0000,476.0000,379.5000,28.0000,2.0000,6.0000,0.3395,NO
3764,2.0000,1037.0000,758.0000,518.5000,379.0000,0.5000,0.0000,0.0000,1.2732,NO
3765,5.0000,2188.0000,1903.0000,437.6000,380.6000,5.2000,1.2000,-1.8000,0.6217,NO
3766,1.0000,527.0000,380.0000,527.0000,380.0000,0.0000,0.0000,0.0000,0.0000,NO
3767,1.0000,542.0000,380.0000,542.0000,380.0000,0.0000,0.0000,0.0000,0.0000,NO
3768,60.0000,30140.0000,23290.0000,502.3333,388.1667,9831.3333,1232.3333,3465.6667,0.0518,NO
3769,2.0000,1057.0000,762.0000,528.5000,381.0000,0.5000,0.0000,0.0000,1.2732,NO
3770,2.0000,1745.0000,762.0000,872.5000,381.0000,0.5000,0.0000,0.0000,1.2732,NO
3771,1.0000,935.0000,381.0000,935.0000,381.0000,0.0000,0.0000,0.0000,0.0000,NO
3772,1.0000,530.0000,382.0000,530.0000,382.0000,0.0000,0.0000,0.0000,0.0000,NO
3773,3.0000,2715.0000,1146.0000,905.0000,382.0000,2.0000,0.0000,0.0000,0.7162,NO
3774,1.0000,531.0000,383.0000,531.0000,383.0000,0.0000,0.0000,0.0000,0.0000,NO
3775,1.0000,539.0000,383.0000,539.0000,383.0000,0.0000,0.0000,0.0000,0.0000,NO
3776,1.0000,533.0000,384.0000,533.0000,384.0000,0.0000,0.0000,0.0000,0.0000,NO
3777,1.0000,663.0000,384.0000,663.0000,384.0000,0.0000,0.0000,0.0000,0.0000,NO
3778,1.0000,540.0000,385.0000,540.0000,385.0000,0.0000,0.0000,0.0000,0.0000,NO
3779,4.0000,470.0000,1544.0000,117.5000,386.0000,5.0000,0.0000,0.0000,0.5093,NO
3780,1.0000,433.0000,386.0000,433.0000,386.0000,0.0000,0.0000,0.0000,0.0000,NO
3781,2.0000,1733.0000,772.0000,866.5000,386.0000,0.5000,0.0000,0.0000,1.2732,NO
3782,4.0000,1750.0000,1548.0000,437.5000,387.0000,5.0000,0.0000,0.0000,0.5093,NO
3783,19.0000,12277.0000,7391.0000,646.1579,389.0000,28.5263,32.0000,10.0000,0.9493,NO
3784,1.0000,667.0000,387.0000,667.0000,387.0000,0.0000,0.0000,0.0000,0.0000,NO
3785,1.0000,760.0000,387.0000,760.0000,387.0000,0.0000,0.0000,0.0000,0.0000,NO
3786,4.0000,1782.0000,1552.0000,445.5000,388.0000,5.0000,0.0000,0.0000,0.5093,NO
3787,2.0000,1515.0000,776.0000,757.5000,388.0000,0.5000,0.0000,0.0000,1.2732,NO
3788,4.0000,486.0000,1556.0000,121.5000,389.0000,5.0000,0.0000,0.0000,0.5093,NO
3789,6.0000,2709.0000,2334.0000,451.5000,389.0000,17.5000,0.0000,0.0000,0.3274,NO
3790,1.0000,755.0000,389.0000,755.0000,389.0000,0.0000,0.0000,0.0000,0.0000,NO
3791,5.0000,2285.0000,1950.0000,457.0000,390.0000,10.0000,0.0000,0.0000,0.3979,NO
3792,2.0000,1505.0000,780.0000,752.5000,390.0000,0.5000,0.0000,0.0000,1.2732,NO
3793,8.0000,7968.0000,3124.0000,996.0000,390.5000,12.0000,2.0000,2.0000,0.7276,NO
3794,64.0000,31064.0000,25336.0000,485.3750,395.8750,13741.0000,635.0000,2934.0000,0.0453,NO
3795,4.0000,2604.0000,1566.0000,651.0000,391.5000,2.0000,1.0000,1.0000,0.8488,NO
3796,2.0000,1501.0000,782.0000,750.5000,391.0000,0.5000,0.0000,0.0000,1.2732,NO
3797,1.0000,734.0000,392.0000,734.0000,392.0000,0.0000,0.0000,0.0000,0.0000,NO
3798,2.0000,1497.0000,784.0000,748.5000,392.0000,0.5000,0.0000,0.0000,1.2732,NO
3799,1.0000,920.0000,392.0000,920.0000,392.0000,0.0000,0.0000,0.0000,0.0000,NO
3800,2.0000,875.0000,786.0000,437.5000,393.0000,0.5000,0.0000,0.0000,1.2732,NO
3801,2.0000,1493.0000,786.0000,746.5000,393.0000,0.5000,0.0000,0.0000,1.2732,NO
3802,2.0000,1681.0000,786.0000,840.5000,393.0000,0.5000,0.0000,0.0000,1.2732,NO
3803,4.0000,3458.0000,1572.0000,864.5000,393.0000,5.0000,0.0000,0.0000,0.5093,NO
3804,3.0000,1602.0000,1182.0000,534.0000,394.0000,2.0000,0.0000,0.0000,0.7162,NO
3805,1.0000,736.0000,394.0000,736.0000,394.0000,0.0000,0.0000,0.0000,0.0000,NO
3806,2.0000,1489.0000,788.0000,744.5000,394.0000,0.5000,0.0000,0.0000,1.2732,NO
3807,2.0000,1469.0000,790.0000,734.5000,395.0000,0.5000,0.0000,0.0000,1.2732,NO
3808,1.0000,743.0000,395.0000,743.0000,395.0000,0.0000,0.0000,0.0000,0.0000,NO
3809,1.0000,534.0000,396.0000,534.0000,396.0000,0.0000,0.0000,0.0000,0.0000,NO
3810,1.0000,737.0000,396.0000,737.0000,396.0000,0.0000,0.0000,0.0000,0.0000,NO
3811,1.0000,741.0000,396.0000,741.0000,396.0000,0.0000,0.0000,0.0000,0.0000,NO
3812,3.0000,2244.0000,1188.0000,748.0000,396.0000,2.0000,0.0000,0.0000,0.7162,NO
3813,6.0000,3162.0000,2385.0000,527.0000,397.5000,10.0000,1.5000,3.0000,0.4982,NO
3814,1.0000,736.0000,397.0000,736.0000,397.0000,0.0000,0.0000,0.0000,0.0000,NO
3815,3.0000,2235.0000,1191.0000,745.0000,397.0000,2.0000,0.0000,0.0000,0.7162,NO
3816,2.0000,1194.0000,797.0000,597.0000,398.5000,0.0000,0.5000,0.0000,1.2732,NO
3817,1.0000,742.0000,398.0000,742.0000,398.0000,0.0000,0.0000,0.0000,0.0000,NO
3818,3.0000,2289.0000,1194.0000,763.0000,398.0000,2.0000,0.0000,0.0000,0.7162,NO
3819,1.0000,530.0000,399.0000,530.0000,399.0000,0.0000,0.0000,0.0000,0.0000,NO
3820,1.0000,740.0000,399.0000,740.0000,399.0000,0.0000,0.0000,0.0000,0.0000,NO
3821,3.0000,2280.0000,1197.0000,760.0000,399.0000,2.0000,0.0000,0.0000,0.7162,NO
3822,6.0000,3569.0000,2408.0000,594.8333,401.3333,2.8333,7.3333,-3.6667,0.5636,NO
3823,1.0000,616.0000,400.0000,616.0000,400.0000,0.0000,0.0000,0.0000,0.0000,NO
3824,15.0000,11288.0000,6017.0000,752.5333,401.1333,151.7333,9.7333,-34.0667,0.2218,NO
3825,3.0000,699.0000,1206.0000,233.0000,402.0000,2.0000,0.0000,0.0000,0.7162,NO
3826,3.0000,738.0000,1206.0000,246.0000,402.0000,2.0000,0.0000,0.0000,0.7162,NO
3827,1.0000,504.0000,402.0000,504.0000,402.0000,0.0000,0.0000,0.0000,0.0000,NO
3828,4.0000,2054.0000,1608.0000,513.5000,402.0000,5.0000,0.0000,0.0000,0.5093,NO
3829,1.0000,676.0000,402.0000,676.0000,402.0000,0.0000,0.0000,0.0000,0.0000,NO
3830,4.0000,3369.0000,1609.0000,842.2500,402.2500,2.7500,0.7500,0.7500,0.7276,NO
3831,3.0000,1527.0000,1209.0000,509.0000,403.0000,2.0000,0.0000,0.0000,0.7162,NO
3832,2.0000,1033.0000,806.0000,516.5000,403.0000,0.5000,0.0000,0.0000,1.2732,NO
3833,11.0000,9316.0000,4440.0000,846.9091,403.6364,20.9091,4.5455,-1.3636,0.7566,NO
3834,1.0000,512.0000,404.0000,512.0000,404.0000,0.0000,0.0000,0.0000,0.0000,NO
3835,2.0000,1039.0000,808.0000,519.5000,404.0000,0.5000,0.0000,0.0000,1.2732,NO
3836,3.0000,1581.0000,1212.0000,527.0000,404.0000,2.0000,0.0000,0.0000,0.7162,NO
3837,3.0000,1758.0000,1215.0000,586.0000,405.0000,0.0000,2.0000,0.0000,0.7162,NO
3838,1.0000,593.0000,404.0000,593.0000,404.0000,0.0000,0.0000,0.0000,0.0000,NO
3839,3.0000,2036.0000,1213.0000,678.6667,404.3333,0.6667,0.6667,0.3333,1.0743,NO
3840,2.0000,1485.0000,808.0000,742.5000,404.0000,0.5000,0.0000,0.0000,1.2732,NO
3841,2.0000,1497.0000,808.0000,748.5000,404.0000,0.5000,0.0000,0.0000,1.2732,NO
3842,2.0000,1031.0000,810.0000,515.5000,405.0000,0.5000,0.0000,0.0000,1.2732,NO
3843,2.0000,1059.0000,810.0000,529.5000,405.0000,0.5000,0.0000,0.0000,1.2732,NO
3844,2.0000,1037.0000,812.0000,518.5000,406.0000,0.5000,0.0000,0.0000,1.2732,NO
3845,3.0000,1578.0000,1218.0000,526.0000,406.0000,2.0000,0.0000,0.0000,0.7162,NO
3846,1.0000,740.0000,406.0000,740.0000,406.0000,0.0000,0.0000,0.0000,0.0000,NO
3847,2.0000,1493.0000,812.0000,746.5000,406.0000,0.5000,0.0000,0.0000,1.2732,NO
3848,5.0000,4199.0000,2033.0000,839.8000,406.6000,2.8000,1.2000,0.6000,0.9947,NO
3849,3.0000,1566.0000,1221.0000,522.0000,407.0000,2.0000,0.0000,0.0000,0.7162,NO
3850,4.0000,2976.0000,1630.0000,744.0000,407.5000,2.0000,1.0000,-1.0000,0.8488,NO
3851,2.0000,915.0000,816.0000,457.5000,408.0000,0.5000,0.0000,0.0000,1.2732,NO
3852,3.0000,1575.0000,1224.0000,525.0000,408.0000,2.0000,0.0000,0.0000,0.7162,NO
3853,3.0000,2042.0000,1225.0000,680.6667,408.3333,0.6667,0.6667,0.3333,1.0743,NO
3854,1.0000,527.0000,409.0000,527.0000,409.0000,0.0000,0.0000,0.0000,0.0000,NO
3855,22.0000,16957.0000,9018.0000,770.7727,409.9091,781.8636,1.8182,14.5455,0.0983,NO
3856,11.0000,8239.0000,4510.0000,749.0000,410.0000,110.0000,0.0000,0.0000,0.1751,NO
3857,3.0000,2274.0000,1230.0000,758.0000,410.0000,2.0000,0.0000,0.0000,0.7162,NO
3858,3.0000,1578.0000,1233.0000,526.0000,411.0000,2.0000,0.0000,0.0000,0.7162,NO
3859,2.0000,1485.0000,822.0000,742.5000,411.0000,0.5000,0.0000,0.0000,1.2732,NO
3860,7.0000,5495.0000,2877.0000,785.0000,411.0000,28.0000,0.0000,0.0000,0.2785,NO
3861,1.0000,751.0000,412.0000,751.0000,412.0000,0.0000,0.0000,0.0000,0.0000,NO
3862,5.0000,3955.0000,2060.0000,791.0000,412.0000,10.0000,0.0000,0.0000,0.3979,NO
3863,1.0000,367.0000,414.0000,367.0000,414.0000,0.0000,0.0000,0.0000,0.0000,NO
3864,11.0000,5662.0000,4564.0000,514.7273,414.9091,88.1818,0.9091,-2.2727,0.2162,NO
3865,59.0000,45201.0000,24436.0000,766.1186,414.1695,12340.1695,8.3051,-136.1864,0.0449,NO
3866,77.0000,60920.0000,32013.0000,791.1688,415.7532,28488.8052,132.3117,-1741.7922,0.0330,NO
3867,4.0000,3342.0000,1656.0000,835.5000,414.0000,5.0000,0.0000,0.0000,0.5093,NO
3868,5.0000,1580.0000,2080.0000,316.0000,416.0000,10.0000,0.0000,0.0000,0.3979,NO
3869,3.0000,1524.0000,1248.0000,508.0000,416.0000,2.0000,0.0000,0.0000,0.7162,NO
3870,1.0000,589.0000,416.0000,589.0000,416.0000,0.0000,0.0000,0.0000,0.0000,NO
3871,23.0000,18783.0000,9597.0000,816.6522,417.2609,541.2174,26.4348,111.0870,0.1483,NO
3872,4.0000,1246.0000,1668.0000,311.5000,417.0000,5.0000,0.0000,0.0000,0.5093,NO
3873,4.0000,3354.0000,1668.0000,838.5000,417.0000,5.0000,0.0000,0.0000,0.5093,NO
3874,4.0000,1230.0000,1672.0000,307.5000,418.0000,5.0000,0.0000,0.0000,0.5093,NO
3875,30.0000,25518.0000,12595.0000,850.6000,419.8333,951.2000,52.1667,211.0000,0.1428,NO
3876,3.0000,912.0000,1257.0000,304.0000,419.0000,2.0000,0.0000,0.0000,0.7162,NO
3877,2.0000,1047.0000,838.0000,523.5000,419.0000,0.5000,0.0000,0.0000,1.2732,NO
3878,3.0000,903.0000,1260.0000,301.0000,420.0000,2.0000,0.0000,0.0000,0.7162,NO
3879,3.0000,2481.0000,1260.0000,827.0000,420.0000,2.0000,0.0000,0.0000,0.7162,NO
3880,4.0000,1190.0000,1684.0000,297.5000,421.0000,5.0000,0.0000,0.0000,0.5093,NO
3881,3.0000,1479.0000,1263.0000,493.0000,421.0000,2.0000,0.0000,0.0000,0.7162,NO
3882,5.0000,2540.0000,2105.0000,508.0000,421.0000,10.0000,0.0000,0.0000,0.3979,NO
3883,4.0000,3322.0000,1684.0000,830.5000,421.0000,5.0000,0.0000,0.0000,0.5093,NO
3884,1.0000,847.0000,421.0000,847.0000,421.0000,0.0000,0.0000,0.0000,0.0000,NO
3885,3.0000,1467.0000,1266.0000,489.0000,422.0000,2.0000,0.0000,0.0000,0.7162,NO
3886,2.0000,1049.0000,844.0000,524.5000,422.0000,0.5000,0.0000,0.0000,1.2732,NO
3887,4.0000,1942.0000,1692.0000,485.5000,423.0000,5.0000,0.0000,0.0000,0.5093,NO
3888,3.0000,2514.0000,1269.0000,838.0000,423.0000,2.0000,0.0000,0.0000,0.7162,NO
3889,3.0000,2589.0000,1269.0000,863.0000,423.0000,2.0000,0.0000,0.0000,0.7162,NO
3890,4.0000,1926.0000,1696.0000,481.5000,424.0000,5.0000,0.0000,0.0000,0.5093,NO
3891,2.0000,1037.0000,848.0000,518.5000,424.0000,0.5000,0.0000,0.0000,1.2732,NO
3892,3.0000,1572.0000,1272.0000,524.0000,424.0000,2.0000,0.0000,0.0000,0.7162,NO
3893,1.0000,555.0000,424.0000,555.0000,424.0000,0.0000,0.0000,0.0000,0.0000,NO
3894,2.0000,1731.0000,848.0000,865.5000,424.0000,0.5000,0.0000,0.0000,1.2732,NO
3895,19.0000,13280.0000,8096.0000,698.9474,426.1053,108.9474,9.7895,-0.8947,0.4839,NO
3896,3.0000,2220.0000,1275.0000,740.0000,425.0000,2.0000,0.0000,0.0000,0.7162,NO
3897,3.0000,2127.0000,1278.0000,709.0000,426.0000,2.0000,0.0000,0.0000,0.7162,NO
3898,191.0000,140577.0000,83070.0000,736.0052,434.9215,53072.9948,4537.8220,13559.0785,0.1008,NO
3899,3.0000,2229.0000,1278.0000,743.0000,426.0000,2.0000,0.0000,0.0000,0.7162,NO
3900,2.0000,1495.0000,852.0000,747.5000,426.0000,0.5000,0.0000,0.0000,1.2732,NO
3901,4.0000,3026.0000,1704.0000,756.5000,426.0000,5.0000,0.0000,0.0000,0.5093,NO
3902,1.0000,535.0000,427.0000,535.0000,427.0000,0.0000,0.0000,0.0000,0.0000,NO
3903,4.0000,2894.0000,1708.0000,723.5000,427.0000,5.0000,0.0000,0.0000,0.5093,NO
3904,1.0000,749.0000,427.0000,749.0000,427.0000,0.0000,0.0000,0.0000,0.0000,NO
3905,3.0000,2256.0000,1281.0000,752.0000,427.0000,2.0000,0.0000,0.0000,0.7162,NO
3906,2.0000,1557.0000,854.0000,778.5000,427.0000,0.5000,0.0000,0.0000,1.2732,NO
3907,2.0000,1678.0000,855.0000,839.0000,427.5000,0.0000,0.5000,0.0000,1.2732,NO
3908,3.0000,2343.0000,1284.0000,781.0000,428.0000,2.0000,0.0000,0.0000,0.7162,NO
3909,2.0000,1567.0000,858.0000,783.5000,429.0000,0.5000,0.0000,0.0000,1.2732,NO
3910,4.0000,2786.0000,1720.0000,696.5000,430.0000,5.0000,0.0000,0.0000,0.5093,NO
3911,3.0000,2217.0000,1290.0000,739.0000,430.0000,2.0000,0.0000,0.0000,0.7162,NO
3912,2.0000,1571.0000,860.0000,785.5000,430.0000,0.5000,0.0000,0.0000,1.2732,NO
3913,2.0000,1577.0000,862.0000,788.5000,431.0000,0.5000,0.0000,0.0000,1.2732,NO
3914,2.0000,1681.0000,862.0000,840.5000,431.0000,0.5000,0.0000,0.0000,1.2732,NO
3915,3.0000,2373.0000,1296.0000,791.0000,432.0000,2.0000,0.0000,0.0000,0.7162,NO
3916,1.0000,794.0000,433.0000,794.0000,433.0000,0.0000,0.0000,0.0000,0.0000,NO
3917,1.0000,855.0000,433.0000,855.0000,433.0000,0.0000,0.0000,0.0000,0.0000,NO
3918,1.0000,720.0000,434.0000,720.0000,434.0000,0.0000,0.0000,0.0000,0.0000,NO
3919,4.0000,3058.0000,1736.0000,764.5000,434.0000,5.0000,0.0000,0.0000,0.5093,NO
3920,1.0000,796.0000,434.0000,796.0000,434.0000,0.0000,0.0000,0.0000,0.0000,NO
3921,1.0000,559.0000,435.0000,559.0000,435.0000,0.0000,0.0000,0.0000,0.0000,NO
3922,10.0000,7059.0000,4358.0000,705.9000,435.8000,48.9000,1.6000,-3.2000,0.3152,NO
3923,9.0000,6934.0000,3920.0000,770.4444,435.5556,42.2222,2.2222,7.7778,0.2901,NO
3924,2.0000,1597.0000,870.0000,798.5000,435.0000,0.5000,0.0000,0.0000,1.2732,NO
3925,3.0000,1698.0000,1308.0000,566.0000,436.0000,2.0000,0.0000,0.0000,0.7162,NO
3926,3.0000,1710.0000,1308.0000,570.0000,436.0000,2.0000,0.0000,0.0000,0.7162,NO
3927,1.0000,712.0000,436.0000,712.0000,436.0000,0.0000,0.0000,0.0000,0.0000,NO
3928,2.0000,1445.0000,872.0000,722.5000,436.0000,0.5000,0.0000,0.0000,1.2732,NO
3929,1.0000,843.0000,436.0000,843.0000,436.0000,0.0000,0.0000,0.0000,0.0000,NO
3930,4.0000,2874.0000,1748.0000,718.5000,437.0000,5.0000,0.0000,0.0000,0.5093,NO
3931,2.0000,1453.0000,874.0000,726.5000,437.0000,0.5000,0.0000,0.0000,1.2732,NO
3932,3.0000,2328.0000,1311.0000,776.0000,437.0000,2.0000,0.0000,0.0000,0.7162,NO
3933,1.0000,803.0000,437.0000,803.0000,437.0000,0.0000,0.0000,0.0000,0.0000,NO
3934,1.0000,844.0000,437.0000,844.0000,437.0000,0.0000,0.0000,0.0000,0.0000,NO
3935,1.0000,847.0000,437.0000,847.0000,437.0000,0.0000,0.0000,0.0000,0.0000,NO
3936,1.0000,849.0000,437.0000,849.0000,437.0000,0.0000,0.0000,0.0000,0.0000,NO
3937,4.0000,2078.0000,1752.0000,519.5000,438.0000,5.0000,0.0000,0.0000,0.5093,NO
3938,2.0000,1429.0000,876.0000,714.5000,438.0000,0.5000,0.0000,0.0000,1.2732,NO
3939,55.0000,40431.0000,24399.0000,735.1091,443.6182,3937.3455,642.9818,1569.2909,0.1051,NO
3940,1.0000,728.0000,438.0000,728.0000,438.0000,0.0000,0.0000,0.0000,0.0000,NO
3941,2.0000,1465.0000,876.0000,732.5000,438.0000,0.5000,0.0000,0.0000,1.2732,NO
3942,4.0000,3118.0000,1752.0000,779.5000,438.0000,5.0000,0.0000,0.0000,0.5093,NO
3943,3.0000,2418.0000,1314.0000,806.0000,438.0000,2.0000,0.0000,0.0000,0.7162,NO
3944,2.0000,1675.0000,876.0000,837.5000,438.0000,0.5000,0.0000,0.0000,1.2732,NO
3945,1.0000,841.0000,438.0000,841.0000,438.0000,0.0000,0.0000,0.0000,0.0000,NO
3946,2.0000,1691.0000,876.0000,845.5000,438.0000,0.5000,0.0000,0.0000,1.2732,NO
3947,2.0000,1033.0000,878.0000,516.5000,439.0000,0.5000,0.0000,0.0000,1.2732,NO
3948,4.0000,2226.0000,1756.0000,556.5000,439.0000,5.0000,0.0000,0.0000,0.5093,NO
3949,1.0000,730.0000,439.0000,730.0000,439.0000,0.0000,0.0000,0.0000,0.0000,NO
3950,2.0000,1565.0000,878.0000,782.5000,439.0000,0.5000,0.0000,0.0000,1.2732,NO
3951,1.0000,808.0000,439.0000,808.0000,439.0000,0.0000,0.0000,0.0000,0.0000,NO
3952,2.0000,1695.0000,878.0000,847.5000,439.0000,0.5000,0.0000,0.0000,1.2732,NO
3953,18.0000,9710.0000,7928.0000,539.4444,440.4444,138.4444,6.4444,3.4444,0.3559,NO
3954,15.0000,8253.0000,6618.0000,550.2000,441.2000,78.4000,8.4000,-18.6000,0.4126,NO
3955,96.0000,52590.0000,42984.0000,547.8125,447.7500,13756.6250,2386.0000,-5327.5000,0.0909,NO
3956,3.0000,2109.0000,1320.0000,703.0000,440.0000,2.0000,0.0000,0.0000,0.7162,NO
3957,3.0000,2358.0000,1320.0000,786.0000,440.0000,2.0000,0.0000,0.0000,0.7162,NO
3958,1.0000,850.0000,440.0000,850.0000,440.0000,0.0000,0.0000,0.0000,0.0000,NO
3959,1.0000,710.0000,441.0000,710.0000,441.0000,0.0000,0.0000,0.0000,0.0000,NO
3960,1.0000,712.0000,441.0000,712.0000,441.0000,0.0000,0.0000,0.0000,0.0000,NO
3961,180.0000,137625.0000,82969.0000,764.5833,460.9389,116735.7500,30414.3278,58691.4167,0.0350,NO
3962,2.0000,1479.0000,882.0000,739.5000,441.0000,0.5000,0.0000,0.0000,1.2732,NO
